1m70, b ,2,190,4.731,0.051,17.398,1m70 b ,1m70,1m70 b 
3bu2, b ,2,189,0.896,0.026,22.265,3bu2 b ,3bu2,3bu2 b 
1uln, a ,2,82,1.524,0.04,14.069,1uln a ,1uln,1uln a 
1xqp, a ,2,252,2.591,0.052,18.377,1xqp a ,1xqp,1xqp a 
1z0s, b ,2,249,2.454,0.045,19.511,1z0s b ,1z0s,1z0s b 
2wr1, a ,2,490,1.84,0.012,37.884,2wr1 a ,2wr1,2wr1 a 
1vns, a ,2,574,6.491,0.056,23.147,1vns a ,1vns,1vns a 
1h99, a ,2,220,0.613,0.024,22.918,1h99 a ,1h99,1h99 a 
2pif, b ,2,245,4.464,0.05,19.363,2pif b ,2pif,2pif b 
1ufa, a ,2,501,4.372,0.049,23.722,1ufa a ,1ufa,1ufa a 
2eiy, a ,2,297,3.621,0.045,21.44,2eiy a ,2eiy,2eiy a 
1b6a, a ,2,355,5.595,0.053,20.505,1b6a a ,1b6a,1b6a a 
1cf5, a ,2,249,4.723,0.053,17.718,1cf5 a ,1cf5,1cf5 a 
3bge, b ,2,168,5.116,0.027,20.42,3bge b ,3bge,3bge b 
2j02, d ,2,208,4.933,0.043,94.016,2j02 d ,2j02,2j02 d 
1pp1, x ,2,326,2.358,0.023,26.486,1pp1 x ,1pp1,1pp1 x 
1yf3, a ,2,260,6.08,0.042,19.672,1yf3 a ,1yf3,1yf3 a 
1cy9, b ,2,243,1.485,0.021,23.733,1cy9 b ,1cy9,1cy9 b 
2h88, p ,2,139,6.653,0.015,23.745,2h88 p ,2h88,2h88 p 
2fh7, a ,2,576,0.605,0.036,27.805,2fh7 a ,2fh7,2fh7 a 
1y88, a ,2,186,2.729,0.041,19.259,1y88 a ,1y88,1y88 a 
1rzh, h ,2,239,2.582,0.025,23.832,1rzh h ,1rzh,1rzh h 
1puj, a ,2,261,4.307,0.036,22.095,1puj a ,1puj,1puj a 
2hyd, a ,2,578,2.311,0.015,40.099,2hyd a ,2hyd,2hyd a 
2aq9, a ,2,273,5.52,0.044,22.216,2aq9 a ,2aq9,2aq9 a 
1n3l, a ,2,332,6.404,0.042,22.098,1n3l a ,1n3l,1n3l a 
1b37, b ,2,462,4.868,0.046,27.432,1b37 b ,1b37,1b37 b 
1ems, a ,2,412,0.483,0.033,25.226,1ems a ,1ems,1ems a 
1ppj, d ,2,241,1.135,0.02,29.676,1ppj d ,1ppj,1ppj d 
1xo0, a ,2,322,0.246,0.027,28.329,1xo0 a ,1xo0,1xo0 a 
2e5y, b ,2,133,5.385,0.042,17.131,2e5y b ,2e5y,2e5y b 
1cjy, b ,2,614,2.75,0.034,35.045,1cjy b ,1cjy,1cjy b 
1uak, a ,2,243,0.111,0.024,92.871,1uak a ,1uak,1uak a 
1pg0, a ,2,492,4.371,0.035,26.166,1pg0 a ,1pg0,1pg0 a 
3d9a, l ,2,215,1.561,0.021,24.144,3d9a l ,3d9a,3d9a l 
1g87, a ,2,615,1.468,0.032,29.911,1g87 a ,1g87,1g87 a 
1tj5, a ,2,244,6.826,0.054,20.611,1tj5 a ,1tj5,1tj5 a 
2a94, a ,2,315,6.311,0.052,19.876,2a94 a ,2a94,2a94 a 
1o04, a ,2,497,4.642,0.046,26.379,1o04 a ,1o04,1o04 a 
1bo1, a ,2,326,3.772,0.042,22.946,1bo1 a ,1bo1,1bo1 a 
2qzu, a ,2,450,8.911,0.052,22.557,2qzu a ,2qzu,2qzu a 
7odc, a ,2,387,3.736,0.038,23.623,7odc a ,7odc,7odc a 
2fef, c ,2,284,6.215,0.049,19.918,2fef c ,2fef,2fef c 
1x0c, a ,2,549,5.181,0.052,23.13,1x0c a ,1x0c,1x0c a 
1w23, a ,2,360,5.543,0.046,21.833,1w23 a ,1w23,1w23 a 
1nvv, s ,2,469,2.924,0.022,30.577,1nvv s ,1nvv,1nvv s 
1vpv, b ,2,272,7.225,0.054,19.377,1vpv b ,1vpv,1vpv b 
2bo9, b ,2,217,7.463,0.047,20.94,2bo9 b ,2bo9,2bo9 b 
1idq, a ,2,574,6.961,0.055,23.093,1idq a ,1idq,1idq a 
3frh, a ,2,241,6.47,0.046,18.475,3frh a ,3frh,3frh a 
2arr, a ,2,372,5.789,0.047,21.546,2arr a ,2arr,2arr a 
1vj7, b ,2,310,3.667,0.034,28.707,1vj7 b ,1vj7,1vj7 b 
1r8s, e ,2,187,4.137,0.04,18.5,1r8s e ,1r8s,1r8s e 
2qpj, a ,2,696,3.726,0.043,27.293,2qpj a ,2qpj,2qpj a 
1na6, b ,2,395,3.815,0.038,24.688,1na6 b ,1na6,1na6 b 
1v34, a ,2,346,5.405,0.04,22.518,1v34 a ,1v34,1v34 a 
2oux, b ,2,245,2.494,0.035,21.947,2oux b ,2oux,2oux b 
1jmu, g ,2,365,2.716,0.039,34.978,1jmu g ,1jmu,1jmu g 
2z16, a ,2,153,4.895,0.061,14.611,2z16 a ,2z16,2z16 a 
1e7l, a ,2,166,0.472,0.011,26.176,1e7l a ,1e7l,1e7l a 
2oqa, a ,2,241,5.914,0.052,17.383,2oqa a ,2oqa,2oqa a 
2h21, c ,2,438,2.427,0.026,34.153,2h21 c ,2h21,2h21 c 
1c7d, a ,2,284,0.821,0.033,21.887,1c7d a ,1c7d,1c7d a 
3db9, a ,2,235,3.973,0.048,18.585,3db9 a ,3db9,3db9 a 
3lq3, a ,2,358,1.546,0.042,22.257,3lq3 a ,3lq3,3lq3 a 
2j8c, h ,2,240,2.473,0.024,23.886,2j8c h ,2j8c,2j8c h 
1lm8, v ,2,150,3.61,0.036,21.936,1lm8 v ,1lm8,1lm8 v 
2hwj, b ,2,187,7.413,0.042,18.01,2hwj b ,2hwj,2hwj b 
1mml, a ,2,251,2.657,0.035,21.285,1mml a ,1mml,1mml a 
2o62, b ,2,268,4.563,0.051,19.374,2o62 b ,2o62,2o62 b 
1z6f, a ,2,359,2.542,0.034,24.268,1z6f a ,1z6f,1z6f a 
3d4s, a ,2,439,2.417,0.023,28.824,3d4s a ,3d4s,3d4s a 
1gmu, b ,2,138,1.584,0.031,18.496,1gmu b ,1gmu,1gmu b 
3mud, b ,2,173,1.524,0.019,24.749,3mud b ,3mud,3mud b 
1dkx, a ,2,221,3.44,0.028,24.125,1dkx a ,1dkx,1dkx a 
1sg4, a ,2,258,8.59,0.056,18.144,1sg4 a ,1sg4,1sg4 a 
2d05, a ,2,259,3.755,0.049,19.047,2d05 a ,2d05,2d05 a 
2c7q, a ,2,329,4.409,0.05,21.73,2c7q a ,2c7q,2c7q a 
1yc5, a ,2,234,4.236,0.044,18.983,1yc5 a ,1yc5,1yc5 a 
3a7r, a ,2,337,3.159,0.034,23.664,3a7r a ,3a7r,3a7r a 
1vz6, a ,2,376,3.677,0.045,23.946,1vz6 a ,1vz6,1vz6 a 
2c0g, b ,2,221,1.679,0.029,22.644,2c0g b ,2c0g,2c0g b 
1mla, a ,2,305,5.583,0.055,19.021,1mla a ,1mla,1mla a 
2pzx, a ,2,188,4.418,0.045,19.188,2pzx a ,2pzx,2pzx a 
1m15, a ,2,356,5.495,0.05,20.559,1m15 a ,1m15,1m15 a 
2qgq, e ,2,264,4.901,0.042,20.347,2qgq e ,2qgq,2qgq e 
2i71, b ,2,371,3.373,0.032,24.73,2i71 b ,2i71,2i71 b 
1o9i, b ,2,266,5.274,0.022,25.192,1o9i b ,1o9i,1o9i b 
1dl5, b ,2,316,6.312,0.043,21.763,1dl5 b ,1dl5,1dl5 b 
1lnl, a ,2,408,5.843,0.05,32.275,1lnl a ,1lnl,1lnl a 
3c8c, a ,2,261,2.307,0.036,21.27,3c8c a ,3c8c,3c8c a 
1vqo, l ,2,145,0.617,0.007,30.425,1vqo l ,1vqo,1vqo l 
2a9d, b ,2,359,6.125,0.047,21.323,2a9d b ,2a9d,2a9d b 
1dkg, b ,2,151,1.709,0.007,32.559,1dkg b ,1dkg,1dkg b 
2r7j, a ,2,307,4.442,0.038,21.797,2r7j a ,2r7j,2r7j a 
3gos, b ,2,276,7.495,0.043,20.854,3gos b ,3gos,3gos b 
2waz, x ,2,316,8.183,0.037,23.471,2waz x ,2waz,2waz x 
1iip, a ,2,297,0.85,0.028,26.585,1iip a ,1iip,1iip a 
1ltd, a ,2,481,6.134,0.041,26.066,1ltd a ,1ltd,1ltd a 
1dkz, a ,2,215,3.785,0.028,23.799,1dkz a ,1dkz,1dkz a 
2r31, a ,2,285,3.479,0.04,20.964,2r31 a ,2r31,2r31 a 
1nr0, a ,2,610,1.183,0.037,28.656,1nr0 a ,1nr0,1nr0 a 
3hhw, l ,2,421,1.996,0.025,27.856,3hhw l ,3hhw,3hhw l 
2ph7, b ,2,213,3.193,0.043,22.266,2ph7 b ,2ph7,2ph7 b 
3ku6, a ,2,323,1.57,0.019,29.283,3ku6 a ,3ku6,3ku6 a 
2jhf, b ,2,388,5.05,0.053,21.007,2jhf b ,2jhf,2jhf b 
1a8r, a ,2,221,5.459,0.036,28.227,1a8r a ,1a8r,1a8r a 
1twf, e ,2,215,4.156,0.039,23.483,1twf e ,1twf,1twf e 
1ixe, a ,2,371,4.982,0.047,21.784,1ixe a ,1ixe,1ixe a 
1d1d, a ,2,220,1.687,0.031,26.629,1d1d a ,1d1d,1d1d a 
1o98, a ,2,548,0.995,0.05,24.681,1o98 a ,1o98,1o98 a 
1h6t, a ,2,291,4.51,0.026,24.753,1h6t a ,1h6t,1h6t a 
2auw, b ,2,162,3.566,0.032,19.622,2auw b ,2auw,2auw b 
1tol, a ,2,156,7.241,0.053,16.227,1tol a ,1tol,1tol a 
2ehl, a ,2,265,2.224,0.039,23.252,2ehl a ,2ehl,2ehl a 
1t8s, b ,2,440,2.578,0.039,34.192,1t8s b ,1t8s,1t8s b 
1rqu, b ,2,120,0.69,0.006,34.699,1rqu b ,1rqu,1rqu b 
1ko7, a ,2,286,0.616,0.021,31.834,1ko7 a ,1ko7,1ko7 a 
3c24, b ,2,273,4.669,0.032,22.454,3c24 b ,3c24,3c24 b 
1w5r, b ,2,273,7.15,0.056,21.929,1w5r b ,1w5r,1w5r b 
2i5z, o ,2,258,3.345,0.023,24.011,2i5z o ,2i5z,2i5z o 
1vq0, a ,2,290,1.278,0.04,21.817,1vq0 a ,1vq0,1vq0 a 
2qok, a ,2,308,6.447,0.05,20.44,2qok a ,2qok,2qok a 
1x9t, a ,2,440,1.294,0.021,95.026,1x9t a ,1x9t,1x9t a 
1lnz, b ,2,310,4.11,0.017,30.131,1lnz b ,1lnz,1lnz b 
3czf, a ,2,308,0.512,0.028,23.977,3czf a ,3czf,3czf a 
1pu6, a ,2,216,3.524,0.046,20.962,1pu6 a ,1pu6,1pu6 a 
1lkm, a ,2,191,6.796,0.032,20.72,1lkm a ,1lkm,1lkm a 
1ppr, n ,2,312,5.937,0.038,24.271,1ppr n ,1ppr,1ppr n 
3cov, b ,2,281,3.735,0.043,19.659,3cov b ,3cov,3cov b 
1qiu, b ,2,264,1.218,0.018,28.122,1qiu b ,1qiu,1qiu b 
3gzu, c ,2,397,2.754,0.021,41.668,3gzu c ,3gzu,3gzu c 
3b7n, a ,2,307,7.902,0.048,19.594,3b7n a ,3b7n,3b7n a 
2bwv, a ,2,448,2.144,0.034,27.162,2bwv a ,2bwv,2bwv a 
1fgj, a ,2,499,5.005,0.035,26.882,1fgj a ,1fgj,1fgj a 
1jgt, b ,2,500,3.571,0.051,24.668,1jgt b ,1jgt,1jgt b 
1vqo, w ,2,154,5.651,0.055,20.355,1vqo w ,1vqo,1vqo w 
2cwe, a ,2,191,4.167,0.031,21.237,2cwe a ,2cwe,2cwe a 
1wpb, g ,2,168,0.482,0.018,23.731,1wpb g ,1wpb,1wpb g 
1x1o, a ,2,277,4.125,0.029,23.73,1x1o a ,1x1o,1x1o a 
1zme, c ,2,70,0.87,0.009,21.777,1zme c ,1zme,1zme c 
1d3y, b ,2,290,4.215,0.036,21.619,1d3y b ,1d3y,1d3y b 
2ov9, a ,2,201,6.961,0.038,19.18,2ov9 a ,2ov9,2ov9 a 
3cjq, b ,2,121,2.027,0.027,18.841,3cjq b ,3cjq,3cjq b 
1yz9, b ,2,218,3.302,0.024,22.732,1yz9 b ,1yz9,1yz9 b 
1jq5, a ,2,368,5.948,0.053,20.656,1jq5 a ,1jq5,1jq5 a 
2ich, a ,2,321,7.038,0.056,18.773,2ich a ,2ich,2ich a 
3px2, a ,2,241,5.247,0.05,18.04,3px2 a ,3px2,3px2 a 
1itx, a ,2,451,4.574,0.054,21.327,1itx a ,1itx,1itx a 
1xqs, d ,2,165,3.465,0.031,20.296,1xqs d ,1xqs,1xqs d 
2r0y, a ,2,281,7.023,0.041,20.358,2r0y a ,2r0y,2r0y a 
2elc, b ,2,329,4.765,0.057,21.057,2elc b ,2elc,2elc b 
1exr, a ,2,183,2.891,0.023,21.499,1exr a ,1exr,1exr a 
3d6w, b ,2,107,5.067,0.05,14.333,3d6w b ,3d6w,3d6w b 
3k9p, a ,2,199,5.938,0.04,18.495,3k9p a ,3k9p,3k9p a 
1fgj, b ,2,499,5.078,0.035,26.267,1fgj b ,1fgj,1fgj b 
1evl, b ,2,401,3.878,0.033,29.222,1evl b ,1evl,1evl b 
3eag, a ,2,316,4.805,0.046,21.951,3eag a ,3eag,3eag a 
2i05, a ,2,305,3.041,0.029,23.989,2i05 a ,2i05,2i05 a 
1e9z, a ,2,238,0.344,0.012,33.16,1e9z a ,1e9z,1e9z a 
2psp, b ,2,105,4.52,0.037,30.936,2psp b ,2psp,2psp b 
1k7i, a ,2,462,3.874,0.034,26.926,1k7i a ,1k7i,1k7i a 
1d9k, d ,2,188,1.136,0.015,27.462,1d9k d ,1d9k,1d9k d 
2eut, a ,2,291,6.487,0.055,19.981,2eut a ,2eut,2eut a 
1k3y, a ,2,221,7.152,0.046,19.755,1k3y a ,1k3y,1k3y a 
3d5k, a ,2,454,2.533,0.013,46.639,3d5k a ,3d5k,3d5k a 
1r8m, e ,2,195,3.729,0.032,19.972,1r8m e ,1r8m,1r8m e 
2gk9, d ,2,250,3.671,0.041,20.433,2gk9 d ,2gk9,2gk9 d 
1vsg, a ,2,362,1.694,0.015,33.413,1vsg a ,1vsg,1vsg a 
3bz1, o ,2,243,4.381,0.032,22.986,3bz1 o ,3bz1,3bz1 o 
1ddz, a ,2,481,4.191,0.048,24.07,1ddz a ,1ddz,1ddz a 
2g3p, b ,2,201,2.796,0.037,18.998,2g3p b ,2g3p,2g3p b 
2vqe, c ,2,206,1.639,0.038,29.168,2vqe c ,2vqe,2vqe c 
3bf5, a ,2,278,5.474,0.047,19.9,3bf5 a ,3bf5,3bf5 a 
2jhk, f ,2,229,9.368,0.06,16.622,2jhk f ,2jhk,2jhk f 
1nh2, d ,2,105,3.125,0.026,17.091,1nh2 d ,1nh2,1nh2 d 
1hnd, a ,2,317,9.807,0.06,19.305,1hnd a ,1hnd,1hnd a 
3gyx, c ,2,662,5.249,0.052,123.904,3gyx c ,3gyx,3gyx c 
2r6z, b ,2,239,6.598,0.043,21.748,2r6z b ,2r6z,2r6z b 
1inl, d ,2,282,4.554,0.049,20.649,1inl d ,1inl,1inl d 
3h90, b ,2,283,6.16,0.022,26.174,3h90 b ,3h90,3h90 b 
1dw9, b ,2,152,1.132,0.029,18.898,1dw9 b ,1dw9,1dw9 b 
1hm9, a ,2,463,1.736,0.02,31.771,1hm9 a ,1hm9,1hm9 a 
2oyo, a ,2,184,7.143,0.046,17.102,2oyo a ,2oyo,2oyo a 
3c6f, a ,2,138,0.594,0.01,25.493,3c6f a ,3c6f,3c6f a 
3bt3, b ,2,129,5.791,0.041,15.984,3bt3 b ,3bt3,3bt3 b 
2bmq, a ,2,452,4.455,0.051,23.369,2bmq a ,2bmq,2bmq a 
1twf, c ,2,266,3.42,0.025,27.031,1twf c ,1twf,1twf c 
1qhu, a ,2,398,1.386,0.037,23.447,1qhu a ,1qhu,1qhu a 
1xgk, a ,2,325,4.348,0.047,20.927,1xgk a ,1xgk,1xgk a 
1wao,4,2,466,3.472,0.047,31.824,1wao4,1wao,1wao4
1hbn, e ,2,442,3.532,0.042,24.748,1hbn e ,1hbn,1hbn e 
2an6, a ,2,191,7.915,0.037,19.38,2an6 a ,2an6,2an6 a 
3c2q, b ,2,323,3.592,0.036,22.836,3c2q b ,3c2q,3c2q b 
3cwv, b ,2,314,3.499,0.037,22.265,3cwv b ,3cwv,3cwv b 
1r0m, b ,2,360,5.204,0.05,21.104,1r0m b ,1r0m,1r0m b 
1bmt, a ,2,246,2.686,0.043,20.892,1bmt a ,1bmt,1bmt a 
1rl9, a ,2,356,5.481,0.05,21.474,1rl9 a ,1rl9,1rl9 a 
2b8n, a ,2,411,1.862,0.039,25.009,2b8n a ,2b8n,2b8n a 
2px6, b ,2,263,4.255,0.046,19.264,2px6 b ,2px6,2px6 b 
3jyu, a ,2,217,2.311,0.023,24.038,3jyu a ,3jyu,3jyu a 
3cj8, c ,3,214,1.726,0.024,23.497,3cj8 c ,3cj8,3cj8 c 
1ckm, a ,3,317,3.521,0.04,21.876,1ckm a ,1ckm,1ckm a 
2q66, a ,3,551,3.071,0.045,24.832,2q66 a ,2q66,2q66 a 
1l0w, a ,3,580,2.234,0.025,30.949,1l0w a ,1l0w,1l0w a 
1ja0, b ,3,432,2.16,0.032,25.915,1ja0 b ,1ja0,1ja0 b 
3bg2, b ,3,397,4.777,0.046,22.96,3bg2 b ,3bg2,3bg2 b 
1l1l, b ,3,717,3.571,0.047,27.174,1l1l b ,1l1l,1l1l b 
1wru, a ,3,325,6.683,0.036,22.829,1wru a ,1wru,1wru a 
1ff9, a ,3,447,3.29,0.04,24.923,1ff9 a ,1ff9,1ff9 a 
1w27, b ,3,689,3.089,0.025,34.158,1w27 b ,1w27,1w27 b 
1gqi, a ,3,708,5.979,0.047,26.154,1gqi a ,1gqi,1gqi a 
3git, b ,3,421,3.513,0.049,23.86,3git b ,3git,3git b 
3gzh, a ,3,474,3.145,0.021,31.535,3gzh a ,3gzh,3gzh a 
1qsa, a ,3,618,4.471,0.027,30.275,1qsa a ,1qsa,1qsa a 
2qee, b ,3,417,5.009,0.045,22.885,2qee b ,2qee,2qee b 
3bl7, b ,3,289,0.566,0.025,23.866,3bl7 b ,3bl7,3bl7 b 
1n62, c ,3,288,6.224,0.053,27.543,1n62 c ,1n62,1n62 c 
1jeu, a ,3,517,3.875,0.047,23.326,1jeu a ,1jeu,1jeu a 
1r0v, b ,3,244,3.533,0.032,21.598,1r0v b ,1r0v,1r0v b 
3cdd, b ,3,325,7.451,0.032,23.878,3cdd b ,3cdd,3cdd b 
1vcl, b ,3,431,3.32,0.044,24.524,1vcl b ,1vcl,1vcl b 
1a8h, a ,3,500,3.61,0.034,27.204,1a8h a ,1a8h,1a8h a 
1z8g, a ,3,366,1.633,0.047,21.469,1z8g a ,1z8g,1z8g a 
3sf6, a ,3,401,5.254,0.052,21.969,3sf6 a ,3sf6,3sf6 a 
2as0, b ,3,382,2.666,0.038,24.518,2as0 b ,2as0,2as0 b 
1cqx, a ,3,403,3.864,0.042,23.756,1cqx a ,1cqx,1cqx a 
3mn5, a ,3,347,2.96,0.046,21.234,3mn5 a ,3mn5,3mn5 a 
1du3, b ,3,110,2.948,0.015,21.254,1du3 b ,1du3,1du3 b 
2wfp, a ,3,399,4.025,0.043,22.438,2wfp a ,2wfp,2wfp a 
2fml, b ,3,255,3.524,0.031,23.131,2fml b ,2fml,2fml b 
1mox, b ,3,501,0.896,0.031,28.575,1mox b ,1mox,1mox b 
1elv, a ,3,303,0.838,0.039,21.762,1elv a ,1elv,1elv a 
1m61, a ,3,259,2.111,0.036,21.029,1m61 a ,1m61,1m61 a 
1w1q, a ,3,479,3.076,0.049,23.347,1w1q a ,1w1q,1w1q a 
1vqo, p ,3,143,1.383,0.005,40.024,1vqo p ,1vqo,1vqo p 
1w79, a ,3,466,3.679,0.039,24.779,1w79 a ,1w79,1w79 a 
1d0c, a ,3,416,5.755,0.042,22.907,1d0c a ,1d0c,1d0c a 
3gku, b ,3,187,3.846,0.016,25.135,3gku b ,3gku,3gku b 
2p02, a ,3,401,5.487,0.047,21.911,2p02 a ,2p02,2p02 a 
2rij, a ,3,388,2.708,0.03,26.19,2rij a ,2rij,2rij a 
2o8r, a ,3,634,0.794,0.033,33.729,2o8r a ,2o8r,2o8r a 
1bgv, a ,3,449,2.27,0.052,22.12,1bgv a ,1bgv,1bgv a 
2pw9, a ,3,232,7.3,0.047,20.742,2pw9 a ,2pw9,2pw9 a 
1ig8, a ,3,469,3.292,0.04,25.992,1ig8 a ,1ig8,1ig8 a 
2re3, b ,3,182,5.061,0.039,18.568,2re3 b ,2re3,2re3 b 
1k87, a ,3,514,1.933,0.032,28.58,1k87 a ,1k87,1k87 a 
1kjw, a ,3,292,2.6,0.036,21.966,1kjw a ,1kjw,1kjw a 
1k92, a ,3,467,4.67,0.031,27.77,1k92 a ,1k92,1k92 a 
1b25, a ,3,611,6.292,0.062,27.645,1b25 a ,1b25,1b25 a 
1t11, b ,3,374,1.703,0.019,61.668,1t11 b ,1t11,1t11 b 
1hei, a ,3,443,2.915,0.038,24.132,1hei a ,1hei,1hei a 
1z40, a ,3,311,5.997,0.049,20.51,1z40 a ,1z40,1z40 a 
1tky, a ,3,224,7.297,0.043,19.337,1tky a ,1tky,1tky a 
2ck3, c ,3,490,5.003,0.037,28.761,2ck3 c ,2ck3,2ck3 c 
2oas, b ,3,420,4.056,0.046,23.998,2oas b ,2oas,2oas b 
1ra6, a ,3,457,4.348,0.043,32.399,1ra6 a ,1ra6,1ra6 a 
1vdk, a ,3,458,2.878,0.022,31.655,1vdk a ,1vdk,1vdk a 
1fc6, a ,3,382,4.8,0.041,24.112,1fc6 a ,1fc6,1fc6 a 
3dcl, b ,3,271,9.729,0.057,19.909,3dcl b ,3dcl,3dcl b 
1kyq, a ,3,256,2.461,0.02,25.696,1kyq a ,1kyq,1kyq a 
1rwa, a ,3,756,4.371,0.042,28.474,1rwa a ,1rwa,1rwa a 
3k75, d ,3,252,6.33,0.035,20.517,3k75 d ,3k75,3k75 d 
2fok, b ,3,560,3.138,0.036,28.554,2fok b ,2fok,2fok b 
2pw9, b ,3,231,8.178,0.047,21.032,2pw9 b ,2pw9,2pw9 b 
3k40, b ,3,447,3.198,0.038,24.703,3k40 b ,3k40,3k40 b 
1wmk, a ,3,303,7.011,0.043,21.062,1wmk a ,1wmk,1wmk a 
3bf0, a ,3,474,3.854,0.033,26.518,3bf0 a ,3bf0,3bf0 a 
1z5b, b ,3,460,2.836,0.039,28.65,1z5b b ,1z5b,1z5b b 
1gqi, b ,3,708,6.372,0.047,26.506,1gqi b ,1gqi,1gqi b 
1lox, a ,3,647,4.232,0.038,31.584,1lox a ,1lox,1lox a 
2qma, b ,3,450,4.245,0.036,26.342,2qma b ,2qma,2qma b 
1n7v, a ,3,533,1.766,0.014,78.944,1n7v a ,1n7v,1n7v a 
2mbr, a ,3,340,5.31,0.048,20.439,2mbr a ,2mbr,2mbr a 
2zy9, b ,3,429,1.423,0.02,30.071,2zy9 b ,2zy9,2zy9 b 
1j70, a ,3,512,1.346,0.034,29.487,1j70 a ,1j70,1j70 a 
2b5u, a ,3,470,1.133,0.013,39.592,2b5u a ,2b5u,2b5u a 
1ep3, b ,3,261,5.74,0.054,24.223,1ep3 b ,1ep3,1ep3 b 
3qvp, a ,3,581,7.011,0.055,23.227,3qvp a ,3qvp,3qvp a 
2a91, a ,3,506,2.391,0.036,26.946,2a91 a ,2a91,2a91 a 
1b25, b ,3,611,6.13,0.062,26.6,1b25 b ,1b25,1b25 b 
1s4b, p ,3,654,6.091,0.04,27.368,1s4b p ,1s4b,1s4b p 
3bh1, b ,3,493,3.117,0.031,32.007,3bh1 b ,3bh1,3bh1 b 
2dsj, b ,3,423,5,0.047,25.008,2dsj b ,2dsj,2dsj b 
3git, c ,3,421,3.442,0.049,25.83,3git c ,3git,3git c 
2fh1, b ,3,324,5.674,0.043,22.868,2fh1 b ,2fh1,2fh1 b 
2cxn, a ,3,557,3.527,0.039,26.067,2cxn a ,2cxn,2cxn a 
1e88, a ,3,160,3.13,0.034,18.167,1e88 a ,1e88,1e88 a 
3b55, a ,3,400,4.483,0.045,23.043,3b55 a ,3b55,3b55 a 
3moe, a ,3,651,3.792,0.051,24.75,3moe a ,3moe,3moe a 
2z48, a ,3,431,3.109,0.043,22.779,2z48 a ,2z48,2z48 a 
1nbf, a ,3,347,5.906,0.04,22.869,1nbf a ,1nbf,1nbf a 
2pgs, a ,3,382,4.691,0.045,21.718,2pgs a ,2pgs,2pgs a 
1rdr, a ,3,316,2.259,0.04,22.687,1rdr a ,1rdr,1rdr a 
1fcd, b ,3,401,2.916,0.048,22.355,1fcd b ,1fcd,1fcd b 
1ciy, a ,3,577,3.868,0.042,27.886,1ciy a ,1ciy,1ciy a 
1gri, a ,3,211,0.901,0.03,21.903,1gri a ,1gri,1gri a 
1h5w, b ,3,255,3.456,0.013,32.457,1h5w b ,1h5w,1h5w b 
3dcl, d ,3,273,10.08,0.058,18.779,3dcl d ,3dcl,3dcl d 
1zja, b ,3,565,5.767,0.05,24.378,1zja b ,1zja,1zja b 
